ENSGID	CHR	START	END	TSS	STRAND	NAME	TYPE
ENSG00000175793	1	27189640	27190947	27189640	+	SFN	protein_coding
ENSG00000142751	1	27202623	27216774	27216774	-	GPN2	protein_coding
ENSG00000198746	1	27216979	27226958	27226958	-	GPATCH3	protein_coding
ENSG00000090273	1	27226729	27273362	27226729	+	NUDC	protein_coding
ENSG00000131910	1	27237980	27240466	27240466	-	NR0B2	protein_coding
ENSG00000175707	1	27276053	27286959	27286959	-	KDF1	protein_coding
ENSG00000253368	1	27320183	27328403	27320183	+	TRNP1	protein_coding
ENSG00000158246	1	27331511	27339341	27339341	-	TENT5B	protein_coding
ENSG00000090020	1	27425300	27493472	27493472	-	SLC9A1	protein_coding
ENSG00000142784	1	27561123	27635127	27561123	+	WDTC1	protein_coding
ENSG00000186501	1	27648636	27662891	27648636	+	TMEM222	protein_coding
ENSG00000142765	1	27668511	27680428	27668511	+	SYTL1	protein_coding
ENSG00000142733	1	27681675	27693452	27693452	-	MAP3K6	protein_coding
ENSG00000142748	1	27695601	27701315	27701315	-	FCN3	protein_coding
ENSG00000174950	1	27705666	27709823	27709823	-	CD164L2	protein_coding
ENSG00000181773	1	27719126	27722318	27719126	+	GPR3	protein_coding
ENSG00000158195	1	27730734	27816678	27816678	-	WASF2	protein_coding
ENSG00000126705	1	27860546	27930942	27930942	-	AHDC1	protein_coding
ENSG00000000938	1	27938575	27961696	27961696	-	FGR	protein_coding
ENSG00000126709	1	27992575	27998723	27998723	-	IFI6	protein_coding
ENSG00000009780	1	28052472	28089627	28052472	+	FAM76A	protein_coding
ENSG00000117758	1	28099730	28150954	28099730	+	STX12	protein_coding
ENSG00000117751	1	28157293	28178187	28157293	+	PPP1R8	protein_coding
ENSG00000268552	1	28177085	28177255	28177255	-	AL109927.1	protein_coding
ENSG00000130775	1	28199054	28213196	28199054	+	THEMIS2	protein_coding
ENSG00000117748	1	28218035	28241257	28241257	-	RPA2	protein_coding
ENSG00000130768	1	28261511	28285668	28261511	+	SMPDL3B	protein_coding
ENSG00000158156	1	28286099	28294604	28286099	+	XKR8	protein_coding
ENSG00000158161	1	28296855	28415148	28415148	-	EYA3	protein_coding
ENSG00000169403	1	28473677	28520447	28520447	-	PTAFR	protein_coding
ENSG00000126698	1	28525967	28559540	28559540	-	DNAJC8	protein_coding
ENSG00000215902	1	28527013	28527152	28527152	-	AL353354.1	protein_coding
ENSG00000269804	1	28527070	28527419	28527070	+	AL353354.2	protein_coding
ENSG00000130770	1	28562620	28573417	28562620	+	ATP5IF1	protein_coding
ENSG00000130766	1	28586029	28609002	28586029	+	SESN2	protein_coding
ENSG00000130772	1	28655513	28662476	28655513	+	MED18	protein_coding
ENSG00000204138	1	28696093	28826876	28696093	+	PHACTR4	protein_coding
ENSG00000180198	1	28832455	28865812	28832455	+	RCC1	protein_coding
ENSG00000180098	1	28879597	28905057	28879597	+	TRNAU1AP	protein_coding
ENSG00000120656	1	28914341	28974803	28974803	-	TAF12	protein_coding
ENSG00000188060	1	28918712	28921961	28918712	+	RAB42	protein_coding
ENSG00000162419	1	28995290	29045865	28995290	+	GMEB1	protein_coding
ENSG00000198492	1	29063133	29096287	29063133	+	YTHDF2	protein_coding
ENSG00000116329	1	29138682	29197779	29138682	+	OPRD1	protein_coding
ENSG00000159023	1	29213603	29446558	29213603	+	EPB41	protein_coding
ENSG00000253304	1	29445941	29450415	29450415	-	TMEM200B	protein_coding
ENSG00000116350	1	29474255	29508412	29508412	-	SRSF4	protein_coding
ENSG00000116353	1	29519169	29557454	29557454	-	MECR	protein_coding
ENSG00000060656	1	29563028	29653325	29563028	+	PTPRU	protein_coding
ENSG00000289710	1	31049502	31049672	31049672	-	ENSG00000289710	protein_coding
ENSG00000162510	1	31184124	31196432	31196432	-	MATN1	protein_coding
ENSG00000162511	1	31205316	31230621	31230621	-	LAPTM5	protein_coding
ENSG00000162512	1	31342313	31381605	31381605	-	SDC3	protein_coding
ENSG00000134644	1	31404353	31538838	31538838	-	PUM1	protein_coding
ENSG00000084628	1	31652592	31712734	31712734	-	NKAIN1	protein_coding
ENSG00000060688	1	31732415	31769635	31769635	-	SNRNP40	protein_coding
ENSG00000121766	1	31769829	31837800	31769829	+	ZCCHC17	protein_coding
ENSG00000121769	1	31838100	31849697	31849697	-	FABP3	protein_coding
ENSG00000168528	1	31882412	31907527	31882412	+	SERINC2	protein_coding
ENSG00000268950	1	31902192	31902614	31902614	-	AC114494.1	protein_coding
ENSG00000142910	1	32042086	32053287	32042086	+	TINAGL1	protein_coding
ENSG00000121764	1	32083287	32098119	32083287	+	HCRTR1	protein_coding
ENSG00000162517	1	32095467	32110497	32110497	-	PEF1	protein_coding
ENSG00000084636	1	32117864	32169920	32169920	-	COL16A1	protein_coding
ENSG00000121753	1	32192718	32230494	32230494	-	ADGRB2	protein_coding
ENSG00000134668	1	32256023	32281623	32281623	-	SPOCD1	protein_coding
ENSG00000184007	1	32372022	32410457	32410457	-	PTP4A2	protein_coding
ENSG00000212673	1	32379174	32380745	32379174	+	AL136115.1	protein_coding
ENSG00000288678	1	32385164	32403611	32403611	-	ENSG00000288678	protein_coding
ENSG00000121774	1	32479469	32526451	32479469	+	KHDRBS1	protein_coding
ENSG00000121775	1	32537632	32568467	32537632	+	TMEM39B	protein_coding
ENSG00000025800	1	32573657	32642164	32573657	+	KPNA6	protein_coding
ENSG00000084652	1	32645276	32663886	32645276	+	TXLNA	protein_coding
ENSG00000160050	1	32666196	32671054	32666196	+	CCDC28B	protein_coding
ENSG00000160051	1	32671272	32674283	32671272	+	IQCC	protein_coding
ENSG00000222046	1	32674690	32681793	32674690	+	DCDC2B	protein_coding
ENSG00000160055	1	32680073	32687960	32687960	-	TMEM234	protein_coding
ENSG00000084623	1	32686678	32710998	32686678	+	EIF3I	protein_coding
ENSG00000183615	1	32712823	32714457	32712823	+	FAM167B	protein_coding
ENSG00000182866	1	32716845	32751766	32716845	+	LCK	protein_coding
ENSG00000116478	1	32757684	32799236	32757684	+	HDAC1	protein_coding
ENSG00000175130	1	32799440	32801834	32801834	-	MARCKSL1	protein_coding
ENSG00000162526	1	32817122	32829913	32817122	+	TSSK3	protein_coding
ENSG00000225828	1	32826871	32829879	32829879	-	FAM229A	protein_coding
ENSG00000160058	1	32830234	32860332	32860332	-	BSDC1	protein_coding
ENSG00000254553	1	32930658	33066393	32930658	+	ENSG00000254553	protein_coding
ENSG00000273274	1	32930673	32962287	32930673	+	ZBTB8B	protein_coding
ENSG00000160062	1	33005028	33071542	33005028	+	ZBTB8A	protein_coding
ENSG00000176261	1	33065773	33116504	33116504	-	ZBTB8OS	protein_coding
ENSG00000162521	1	33116743	33151812	33116743	+	RBBP4	protein_coding
ENSG00000162520	1	33145507	33169197	33169197	-	SYNC	protein_coding
ENSG00000162522	1	33207431	33240571	33207431	+	NHSL3	protein_coding
ENSG00000134684	1	33240838	33283632	33283632	-	YARS1	protein_coding
ENSG00000116497	1	33282368	33324476	33282368	+	S100PBP	protein_coding
ENSG00000160097	1	33327869	33338083	33338083	-	FNDC5	protein_coding
ENSG00000121905	1	33351595	33364042	33351595	+	HPCA	protein_coding
ENSG00000121900	1	33360195	33367039	33367039	-	TMEM54	protein_coding
ENSG00000116514	1	33402046	33430410	33430410	-	RNF19B	protein_coding
ENSG00000267885	1	33439268	33439642	33439268	+	FKSG48	protein_coding
ENSG00000004455	1	33473587	33546597	33546597	-	AK2	protein_coding
ENSG00000142920	1	33546705	33589093	33546705	+	AZIN2	protein_coding
ENSG00000116525	1	33611000	33647660	33647660	-	TRIM62	protein_coding
ENSG00000160094	1	33722093	33766320	33722093	+	ZNF362	protein_coding
ENSG00000184389	1	33772367	33786699	33786699	-	A3GALT2	protein_coding
ENSG00000134686	1	33789224	33896696	33896696	-	PHC2	protein_coding
ENSG00000121903	1	33938246	33967243	33938246	+	ZSCAN20	protein_coding
ENSG00000121904	1	33979598	34631443	34631443	-	CSMD2	protein_coding
ENSG00000176256	1	34326076	34330392	34326076	+	HMGB4	protein_coding
ENSG00000142698	1	34632484	34684732	34632484	+	C1orf94	protein_coding
ENSG00000163866	1	35178338	35325356	35325356	-	SMIM12	protein_coding
ENSG00000189280	1	35220648	35224113	35220648	+	GJB5	protein_coding
ENSG00000189433	1	35225341	35227928	35225341	+	GJB4	protein_coding
ENSG00000188910	1	35246815	35251970	35246815	+	GJB3	protein_coding
ENSG00000187513	1	35258600	35261348	35258600	+	GJA4	protein_coding
ENSG00000116544	1	35331037	35395251	35395251	-	DLGAP3	protein_coding
ENSG00000284773	1	35439957	35450914	35450914	-	ENSG00000284773	protein_coding
ENSG00000243749	1	35446981	35450948	35450948	-	TMEM35B	protein_coding
ENSG00000271741	1	35447134	35497342	35497342	-	ENSG00000271741	protein_coding
ENSG00000163867	1	35451766	35497546	35497546	-	ZMYM6	protein_coding
ENSG00000197056	1	35497773	35584419	35497773	+	ZMYM1	protein_coding
ENSG00000116560	1	35641979	35659047	35659047	-	SFPQ	protein_coding
ENSG00000146463	1	35734310	35887659	35734310	+	ZMYM4	protein_coding
ENSG00000142687	1	35859484	36023551	36023551	-	KIAA0319L	protein_coding
ENSG00000020129	1	36023074	36032875	36023074	+	NCDN	protein_coding
ENSG00000116819	1	36038915	36060929	36038915	+	TFAP2E	protein_coding
ENSG00000126067	1	36065142	36107127	36107127	-	PSMB2	protein_coding
ENSG00000142686	1	36179478	36184495	36184495	-	C1orf216	protein_coding
ENSG00000092853	1	36185819	36235579	36235579	-	CLSPN	protein_coding
ENSG00000134698	1	36273617	36323491	36273617	+	AGO4	protein_coding
ENSG00000092847	1	36335409	36396133	36335409	+	AGO1	protein_coding
ENSG00000126070	1	36396319	36538101	36396319	+	AGO3	protein_coding
ENSG00000092850	1	36549695	36553876	36549695	+	TEKT2	protein_coding
ENSG00000116863	1	36554493	36559533	36554493	+	ADPRS	protein_coding
ENSG00000171812	1	36560840	36590823	36590823	-	COL8A2	protein_coding
ENSG00000054116	1	36602171	36621654	36621654	-	TRAPPC3	protein_coding
ENSG00000116871	1	36621180	36646450	36621180	+	MAP7D1	protein_coding
ENSG00000054118	1	36690033	36770958	36690033	+	THRAP3	protein_coding
ENSG00000214193	1	36771969	36794941	36771969	+	SH3D21	protein_coding
ENSG00000142694	1	36787631	36789755	36789755	-	EVA1B	protein_coding
ENSG00000196182	1	36805225	36851525	36851525	-	STK40	protein_coding
ENSG00000181817	1	36856839	36863509	36863509	-	LSM10	protein_coding
ENSG00000116885	1	36881428	36916052	36916052	-	OSCP1	protein_coding
ENSG00000116898	1	36921319	36929985	36929985	-	MRPS15	protein_coding
ENSG00000119535	1	36931644	36948879	36948879	-	CSF3R	protein_coding
ENSG00000163873	1	37261128	37500116	37500116	-	GRIK3	protein_coding
ENSG00000163874	1	37940181	37949978	37940181	+	ZC3H12A	protein_coding
ENSG00000163875	1	37955594	37980367	37980367	-	MEAF6	protein_coding
ENSG00000163877	1	38000050	38019894	38019894	-	SNIP1	protein_coding
ENSG00000163879	1	38022520	38032458	38022520	+	DNALI1	protein_coding
ENSG00000134697	1	38032417	38061538	38061538	-	GNL2	protein_coding
ENSG00000169218	1	38076951	38100564	38100564	-	RSPO1	protein_coding
ENSG00000116922	1	38147242	38157921	38157921	-	AIRIM	protein_coding
ENSG00000134690	1	38158153	38175391	38158153	+	CDCA8	protein_coding
ENSG00000183317	1	38179552	38230805	38230805	-	EPHA10	protein_coding
ENSG00000185090	1	38259519	38266809	38259519	+	MANEAL	protein_coding
ENSG00000196449	1	38268617	38273880	38273880	-	YRDC	protein_coding
ENSG00000197982	1	38272651	38275126	38272651	+	C1orf122	protein_coding
ENSG00000188786	1	38275246	38325264	38325264	-	MTF1	protein_coding
ENSG00000230610	1	38292232	38293886	38293886	-	AL929472.1	protein_coding
ENSG00000204084	1	38326369	38412725	38412725	-	INPP5B	protein_coding
ENSG00000183431	1	38422647	38455747	38455747	-	SF3A3	protein_coding
ENSG00000183386	1	38462436	38471278	38471278	-	FHL3	protein_coding
ENSG00000183520	1	38474930	38490492	38474930	+	UTP11	protein_coding
ENSG00000185668	1	38509501	38512465	38512465	-	POU3F1	protein_coding
ENSG00000116954	1	39303870	39325444	39325444	-	RRAGC	protein_coding
ENSG00000214114	1	39328165	39339040	39339040	-	MYCBP	protein_coding
ENSG00000274944	1	39330173	39347289	39347289	-	ENSG00000274944	protein_coding
ENSG00000131233	1	39339741	39347259	39347259	-	GJA9	protein_coding
ENSG00000158315	1	39351479	39407502	39407502	-	RHBDL2	protein_coding
ENSG00000174574	1	39456948	39471731	39456948	+	AKIRIN1	protein_coding
ENSG00000168653	1	39491990	39500308	39491990	+	NDUFS5	protein_coding
ENSG00000127603	1	39546988	39952849	39546988	+	MACF1	protein_coding
ENSG00000183682	1	39957308	39995541	39957308	+	BMP8A	protein_coding
ENSG00000090621	1	40026381	40042462	40042462	-	PABPC4	protein_coding
ENSG00000163909	1	40089107	40105315	40105315	-	HEYL	protein_coding
ENSG00000116981	1	40116901	40137779	40137779	-	NT5C1A	protein_coding
ENSG00000116983	1	40144320	40157157	40157157	-	HPCAL4	protein_coding
ENSG00000084072	1	40157854	40229586	40157854	+	PPIE	protein_coding
ENSG00000116985	1	40222854	40254537	40254537	-	BMP8B	protein_coding
ENSG00000198754	1	40235195	40237020	40237020	-	OXCT2	protein_coding
ENSG00000043514	1	40303782	40349183	40349183	-	TRIT1	protein_coding
ENSG00000116990	1	40361100	40367928	40367928	-	MYCL	protein_coding
ENSG00000168389	1	40420784	40435640	40420784	+	MFSD2A	protein_coding
ENSG00000131236	1	40505905	40538321	40505905	+	CAP1	protein_coding
ENSG00000131238	1	40538382	40562932	40562932	-	PPT1	protein_coding
ENSG00000117000	1	40627059	40706593	40627059	+	RLF	protein_coding
ENSG00000188800	1	40711619	40717356	40711619	+	TMCO2	protein_coding
ENSG00000084073	1	40723713	40759852	40723713	+	ZMPSTE24	protein_coding
ENSG00000049089	1	40766161	40783485	40783485	-	COL9A2	protein_coding
ENSG00000084070	1	40810522	40888998	40810522	+	SMAP2	protein_coding
ENSG00000187801	1	40915774	40929390	40915774	+	ZFP69B	protein_coding
ENSG00000187815	1	40942962	40962015	40942962	+	ZFP69	protein_coding
ENSG00000164002	1	40974413	40981710	40974413	+	EXO5	protein_coding
ENSG00000117010	1	40997245	41013839	40997245	+	ZNF684	protein_coding
ENSG00000117016	1	41086352	41131354	41131354	-	RIMS3	protein_coding
ENSG00000066136	1	41157320	41237275	41157320	+	NFYC	protein_coding
ENSG00000117013	1	41249459	41306124	41249459	+	KCNQ4	protein_coding
ENSG00000179862	1	41326726	41328035	41328035	-	CITED4	protein_coding
ENSG00000171793	1	41444972	41478237	41444972	+	CTPS1	protein_coding
ENSG00000171790	1	41481261	41488909	41488909	-	SLFNL1	protein_coding
ENSG00000010803	1	41492874	41707978	41707978	-	SCMH1	protein_coding
ENSG00000204060	1	41827594	41849262	41827594	+	FOXO6	protein_coding
ENSG00000127129	1	41944446	41950354	41950354	-	EDN2	protein_coding
ENSG00000127124	1	41972036	42501596	42501596	-	HIVEP3	protein_coding
ENSG00000284895	1	42050977	42094487	42094487	-	ENSG00000284895	protein_coding
ENSG00000044012	1	42619081	42621491	42619081	+	GUCA2B	protein_coding
ENSG00000197273	1	42628361	42630416	42630416	-	GUCA2A	protein_coding
ENSG00000198815	1	42642210	42801548	42801548	-	FOXJ3	protein_coding
ENSG00000177181	1	42846463	42889903	42846463	+	RIMKLA	protein_coding
ENSG00000066185	1	42896000	42921924	42921924	-	ZMYND12	protein_coding
ENSG00000127125	1	42921788	42939056	42921788	+	PPCS	protein_coding
ENSG00000186409	1	42928892	43122861	42928892	+	CCDC30	protein_coding
ENSG00000171960	1	43124006	43142429	43124006	+	PPIH	protein_coding
ENSG00000065978	1	43148089	43169476	43148089	+	YBX1	protein_coding
ENSG00000164007	1	43198764	43205925	43205925	-	CLDN19	protein_coding
ENSG00000117385	1	43212006	43232755	43232755	-	P3H1	protein_coding
ENSG00000164008	1	43232916	43245162	43232916	+	C1orf50	protein_coding
ENSG00000283580	1	43232963	43260164	43232963	+	ENSG00000283580	protein_coding
ENSG00000274386	1	43250662	43282290	43250662	+	TMEM269	protein_coding
ENSG00000177868	1	43272723	43283068	43283068	-	SVBP	protein_coding
ENSG00000164010	1	43282793	43310662	43282793	+	ERMAP	protein_coding
ENSG00000164011	1	43312244	43318148	43312244	+	ZNF691	protein_coding
ENSG00000117394	1	43391024	43424564	43424564	-	SLC2A1	protein_coding
ENSG00000186973	1	43610824	43622067	43610824	+	CFAP144	protein_coding
ENSG00000117395	1	43629846	43736607	43736607	-	EBNA1BP2	protein_coding
ENSG00000243710	1	43638001	43720029	43638001	+	CFAP57	protein_coding
ENSG00000179178	1	43735654	43739673	43735654	+	TMEM125	protein_coding
ENSG00000253313	1	43747548	43751288	43751288	-	C1orf210	protein_coding
ENSG00000066056	1	43766653	43788779	43766653	+	TIE1	protein_coding
ENSG00000117400	1	43803489	43820137	43803489	+	MPL	protein_coding
ENSG00000117399	1	43824652	43828874	43824652	+	CDC20	protein_coding
ENSG00000066322	1	43829069	43833745	43833745	-	ELOVL1	protein_coding
ENSG00000159479	1	43849588	43855479	43855479	-	MED8	protein_coding
ENSG00000198198	1	43855553	43919918	43855553	+	SZT2	protein_coding
ENSG00000178922	1	43916660	43919660	43919660	-	HYI	protein_coding
ENSG00000142949	1	43990858	44089337	43990858	+	PTPRF	protein_coding
ENSG00000066135	1	44115820	44171189	44115820	+	KDM4A	protein_coding
ENSG00000284989	1	44115820	44396686	44115820	+	ENSG00000284989	protein_coding
ENSG00000126091	1	44171495	44396837	44171495	+	ST3GAL3	protein_coding
ENSG00000117407	1	44398992	44402912	44398992	+	ARTN	protein_coding
ENSG00000117408	1	44412622	44433694	44412622	+	IPO13	protein_coding
ENSG00000132768	1	44435672	44439041	44435672	+	DPH2	protein_coding
ENSG00000117410	1	44440159	44443967	44440159	+	ATP6V0B	protein_coding
ENSG00000117411	1	44444615	44456842	44444615	+	B4GALT2	protein_coding
ENSG00000159214	1	44457031	44462200	44457031	+	CCDC24	protein_coding
ENSG00000196517	1	44457172	44497139	44497139	-	SLC6A9	protein_coding
ENSG00000171872	1	44584493	44600812	44584493	+	KLF17	protein_coding
ENSG00000283039	1	44603493	44607303	44607303	-	KLF18	protein_coding
ENSG00000178028	1	44679127	44686353	44679127	+	DMAP1	protein_coding
ENSG00000117419	1	44686742	44820932	44820932	-	ERI3	protein_coding
ENSG00000187147	1	44870866	45117395	44870866	+	RNF220	protein_coding
ENSG00000126106	1	45100910	45140153	45140153	-	TMEM53	protein_coding
ENSG00000198520	1	45140364	45191263	45140364	+	ARMH1	protein_coding
ENSG00000142945	1	45205490	45233439	45205490	+	KIF2C	protein_coding
ENSG00000142937	1	45240923	45244451	45240923	+	RPS8	protein_coding
ENSG00000142959	1	45247508	45253842	45253842	-	BEST4	protein_coding
ENSG00000173846	1	45266049	45271667	45266049	+	PLK3	protein_coding
ENSG00000188396	1	45271565	45273023	45273023	-	DYNLT4	protein_coding
ENSG00000222009	1	45274195	45283053	45274195	+	BTBD19	protein_coding
ENSG00000117425	1	45284826	45308925	45308925	-	PTCH2	protein_coding
ENSG00000070785	1	45316194	45452394	45452394	-	EIF2B3	protein_coding
ENSG00000126107	1	45468212	45476996	45476996	-	HECTD3	protein_coding
ENSG00000126088	1	45476622	45481247	45476622	+	UROD	protein_coding
ENSG00000162415	1	45482071	45771881	45771881	-	ZSWIM5	protein_coding
ENSG00000186603	1	45792567	45794382	45792567	+	HPDL	protein_coding
ENSG00000132781	1	45794835	45806565	45806565	-	MUTYH	protein_coding
ENSG00000288208	1	45794934	45956827	45956827	-	ENSG00000288208	protein_coding
ENSG00000132773	1	45805724	45809645	45805724	+	TOE1	protein_coding
ENSG00000070759	1	45809555	45956835	45956835	-	TESK2	protein_coding
ENSG00000280670	1	45959538	45965751	45965751	-	CCDC163	protein_coding
ENSG00000132763	1	45965972	45979054	45965972	+	MMACHC	protein_coding
ENSG00000117450	1	45976586	46008404	46008404	-	PRDX1	protein_coding
ENSG00000117448	1	46016215	46035721	46016215	+	AKR1A1	protein_coding
ENSG00000132780	1	46049518	46084576	46049518	+	NASP	protein_coding
ENSG00000159588	1	46085716	46089729	46089729	-	CCDC17	protein_coding
ENSG00000159592	1	46092976	46153785	46153785	-	GPBP1L1	protein_coding
ENSG00000159596	1	46153853	46160108	46153853	+	TMEM69	protein_coding
ENSG00000197429	1	46159996	46216325	46216325	-	IPP	protein_coding
ENSG00000086015	1	46252659	46501794	46252659	+	MAST2	protein_coding
ENSG00000117461	1	46505812	46598708	46598708	-	PIK3R3	protein_coding
ENSG00000278139	1	46509333	46642160	46642160	-	P3R3URF-PIK3R3	protein_coding
ENSG00000117472	1	46640745	46651634	46640745	+	TSPAN1	protein_coding
ENSG00000250719	1	46641158	46642160	46642160	-	P3R3URF	protein_coding
ENSG00000085998	1	46654355	46685977	46685977	-	POMGNT1	protein_coding
ENSG00000171357	1	46669006	46686928	46669006	+	LURAP1	protein_coding
