locus	locus_pos	gene	caldera	multi	n_genes	dist	pops	coding	impute_pops	ensgid
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	PARP14	0.0379168059707023	0.0218615859350284	13	202794	0.0458293878167625	0	FALSE	ENSG00000173193
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	PARP15	0.0326985685624629	0.0188529215022238	13	99583	-0.225266888114196	0	FALSE	ENSG00000173200
chr3_121481609_122789005_1_rs55961674	3_121829203_122583735	CASR	0.0216257032800363	0.012468670779581	13	186416	-0.317065841980719	0	FALSE	ENSG00000036828
chr3_150587637_152750871_1_rs6803771	3_150790424_151432544	MED12L	0.409249553618208	0.500009892202275	7	0	0.522766213606738	0	FALSE	ENSG00000144893
chr3_150587637_152750871_1_rs6803771	3_150790424_151432544	P2RY12	0.271232159423108	0.33138402130417	7	10427	0.726524325440817	0	FALSE	ENSG00000169313
chr3_150587637_152750871_1_rs6803771	3_150790424_151432544	P2RY13	0.078506809259422	0.0959174686640431	7	65631	0.256115490038694	0	FALSE	ENSG00000181631
chr3_150587637_152750871_1_rs6803771	3_150790424_151432544	P2RY14	0.078365282692191	0.0957445553816723	7	116638	0.400412884218166	0	FALSE	ENSG00000174944
chr3_150587637_152750871_1_rs6803771	3_150790424_151432544	GPR87	0.0782014225605149	0.0955443555621459	7	78360	0.29828404974043	0	FALSE	ENSG00000138271
chr3_150587637_152750871_1_rs6803771	3_150790424_151432544	IGSF10	0.0668967170735873	0.0817325761187153	7	30204	-0.0430477906568121	0	FALSE	ENSG00000152580
chr3_150587637_152750871_1_rs6803771	3_150790424_151432544	GPR171	0.0175480553729683	0.0214397332821111	7	191965	-0.414885087351014	0	FALSE	ENSG00000174946
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	MBNL1	0.681343611430584	0.37082107971667	12	0	0.586872265528205	0	FALSE	ENSG00000152601
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	P2RY12	0.0680166240866409	0.037018029609955	12	1014413	0.726524325440817	0	FALSE	ENSG00000169313
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	MED12L	0.0499866303768093	0.0272052103178999	12	962094	0.522766213606738	0	FALSE	ENSG00000144893
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	P2RY14	0.0384112169095252	0.0209052946100347	12	1120624	0.400412884218166	0	FALSE	ENSG00000174944
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	GPR87	0.0329644241213112	0.0179408790804348	12	1082346	0.29828404974043	0	FALSE	ENSG00000138271
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	P2RY13	0.0309106318007916	0.0168231031549956	12	1069617	0.256115490038694	0	FALSE	ENSG00000181631
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	AADAC	0.022286172083371	0.0121292432424151	12	570678	-0.102915780031208	0	FALSE	ENSG00000114771
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	AADACL2	0.0210535415177077	0.0114583843841493	12	637827	-0.108916972311888	0	FALSE	ENSG00000197953
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	IGSF10	0.0199437174498941	0.0108543629297497	12	938105	-0.0430477906568121	0	FALSE	ENSG00000152580
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	SUCNR1	0.0162220672070027	0.00882885577265002	12	514547	-0.321256509365049	0	FALSE	ENSG00000198829
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	GPR171	0.00970648282139293	0.00528275069978688	12	1195951	-0.414885087351014	0	FALSE	ENSG00000174946
chr3_150587637_152750871_2_rs16864251	3_150685940_152483973	CLRN1	0.00915488019496935	0.00498254111673161	12	1426440	-0.404974403996227	0	FALSE	ENSG00000163646
chr3_160079864_161851130_1_rs1450522	3_160666011_161396848	SPTSSB	0.588941802307009	0.520203734667753	5	0	0.316729592515445	0	FALSE	ENSG00000196542
chr3_160079864_161851130_1_rs1450522	3_160666011_161396848	PPM1L	0.142824532119351	0.126154833499032	5	280940	0.55514631052237	0	FALSE	ENSG00000163590
chr3_160079864_161851130_1_rs1450522	3_160666011_161396848	NMD3	0.137741747214204	0.121665283462318	5	106310	0.283178980742099	0	FALSE	ENSG00000169251
chr3_160079864_161851130_1_rs1450522	3_160666011_161396848	B3GALNT1	0.0749869575513326	0.0662348897917774	5	254431	0.104978651119476	0	FALSE	ENSG00000169255
chr3_160079864_161851130_1_rs1450522	3_160666011_161396848	OTOL1	0.0555049608081038	0.0490267252075804	5	136966	-0.243467427792442	0	FALSE	ENSG00000182447
chr3_17425185_18962531_1_rs73038319	3_17949906_18661759	TBC1D5	0.651897532673056	0.761976103750207	2	0	0.0944239124963864	0	FALSE	ENSG00000131374
chr3_17425185_18962531_1_rs73038319	3_17949906_18661759	SATB1	0.348102467326944	0.406882598054941	2	25110	0.00836198177117923	0	FALSE	ENSG00000182568
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	PIK3CA	0.60976517994071	0.448342189091413	8	4485	0.931079535506227	0	FALSE	ENSG00000121879
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	ZMAT3	0.126071666903383	0.0926967445523244	8	71414	0.351572997627506	0	FALSE	ENSG00000172667
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	KCNMB3	0.0650360161510504	0.0478190470859317	8	93062	-0.00611706853752982	0	FALSE	ENSG00000171121
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	ZNF639	0.0575132246214263	0.0422877623661352	8	179402	0.0836005318153254	0	FALSE	ENSG00000121864
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	MFN1	0.0507422102479697	0.0373092370150154	8	204080	0.038422594413514	0	FALSE	ENSG00000171109
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	ENSG00000275163	0.0406680518794448	0.0299020081918852	8	300329	0	0	TRUE	ENSG00000275163
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	GNB4	0.03057773264212	0.0224828967629032	8	252459	-0.219342913768799	0	FALSE	ENSG00000114450
chr3_178290161_179506633_1_rs6806917	3_178518469_179263585	KCNMB2	0.0196259176138958	0.0144303531185519	8	299200	-0.446059537899114	0	FALSE	ENSG00000197584
chr3_182146990_183385170_1_rs10513789	3_182431890_183062437	MCCC1	0.555262882052581	0.49810238265487	6	0	0.403828470534885	0	FALSE	ENSG00000078070
chr3_182146990_183385170_1_rs10513789	3_182431890_183062437	LAMP3	0.150869031126091	0.135338100747785	6	79930	0.424011972094251	0	FALSE	ENSG00000078081
chr3_182146990_183385170_1_rs10513789	3_182431890_183062437	DCUN1D1	0.118636913879397	0.106424058557101	6	56332	0.172407347422211	0	FALSE	ENSG00000043093
chr3_182146990_183385170_1_rs10513789	3_182431890_183062437	ATP11B	0.0850187028849792	0.076266611448421	6	119274	0.142971028175828	0	FALSE	ENSG00000058063
chr3_182146990_183385170_1_rs10513789	3_182431890_183062437	MCF2L2	0.0634907709270432	0.0569548322020921	6	135756	-0.0111083121246082	0	FALSE	ENSG00000053524
chr3_182146990_183385170_1_rs10513789	3_182431890_183062437	B3GNT5	0.0267216991299083	0.0239708837658871	6	210968	-0.436947898039944	0	FALSE	ENSG00000176597
chr3_28151684_29212104_1_rs6808178	3_28400178_29005690	ENSG00000283563	0.494666218344991	0.569149142164138	3	0	0	0	TRUE	ENSG00000283563
chr3_28151684_29212104_1_rs6808178	3_28400178_29005690	RBMS3	0.387417258081624	0.445751482352002	3	0	-0.296706073267958	0	FALSE	ENSG00000144642
chr3_28151684_29212104_1_rs6808178	3_28400178_29005690	ZCWPW2	0.117916523573386	0.135671460370404	3	126077	-0.0336170612012549	0	FALSE	ENSG00000206559
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	IP6K2	0.218542518391709	0.0755369797232576	44	0	0.260689943678064	0	FALSE	ENSG00000068745
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	NCKIPSD	0.0674108671237716	0.0232998747361773	44	25192	0.36034913631271	0	FALSE	ENSG00000213672
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	PRKAR2A	0.0537560405730013	0.0185802240069704	44	33041	0.289214447782759	0	FALSE	ENSG00000114302
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	CELSR3	0.048781869006417	0.0168609526288872	44	48670	0.326817216858816	0	FALSE	ENSG00000008300
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	SLC26A6	0.0314150033682826	0.0108582736663753	44	76063	0.172467275087905	0	FALSE	ENSG00000225697
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	SHISA5	0.0249585341359703	0.00862666130520139	44	206730	0.287357268628881	0	FALSE	ENSG00000164054
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	ARIH2	0.0230616618563572	0.00797102685943224	44	207265	0.240358339464799	0	FALSE	ENSG00000177479
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	PFKFB4	0.022851271587449	0.00789830762111907	44	149541	0.151760763957464	0	FALSE	ENSG00000114268
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	WDR6	0.0214909855670608	0.00742813871167268	44	295506	0.288269836445241	0	FALSE	ENSG00000178252
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	TREX1	0.0209278508777258	0.00723349698281002	44	239945	0.219167735932922	0	FALSE	ENSG00000213689
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	P4HTM	0.0206069852771193	0.00712259307932583	44	278333	0.24770070950221	0	FALSE	ENSG00000178467
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	SLC25A20	0.0200934698300209	0.00694510173255951	44	145370	0.067095684462479	0	FALSE	ENSG00000178537
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	LAMB2	0.0200411720102725	0.00692702552762245	44	409558	0.329504198033009	0	FALSE	ENSG00000172037
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	TMEM89	0.0187928216455963	0.00649554602936275	44	89787	-0.0954329521724958	0	FALSE	ENSG00000183396
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	IMPDH2	0.0179811406554847	0.00621499682116741	44	312769	0.195408577287324	0	FALSE	ENSG00000178035
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	NDUFAF3	0.0176386894453432	0.00609663207316767	44	308903	0.180667029745333	0	FALSE	ENSG00000178057
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	ATRIP	0.0174548702596485	0.00603309685720717	44	239945	0.109945735293257	0	FALSE	ENSG00000164053
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	USP4	0.0171756648108173	0.00593659235784387	44	565588	0.319096444347682	0	FALSE	ENSG00000114316
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	QRICH1	0.0170949105522101	0.00590868047671489	44	318151	0.169356888973406	0	FALSE	ENSG00000198218
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	UQCRC1	0.01700717783489	0.00587835656291521	44	100580	-0.126749521217696	0	FALSE	ENSG00000010256
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	PLXNB1	0.0161457189865622	0.00558060214863721	44	277494	0.100125790579064	0	FALSE	ENSG00000164050
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	USP19	0.015713907344027	0.00543135088381936	44	396490	0.174886023321799	0	FALSE	ENSG00000172046
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	CCDC51	0.0151983723963886	0.00525316151740693	44	267123	0.0540615494283164	0	FALSE	ENSG00000164051
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	COL7A1	0.0150005529448796	0.00518478725317922	44	116227	-0.165565902911395	0	FALSE	ENSG00000114270
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	GPX1	0.0148175034549461	0.00512151807466324	44	645618	0.264119690029973	0	FALSE	ENSG00000233276
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	UCN2	0.0138055416905848	0.00477174387128254	44	147775	-0.154453619099591	0	FALSE	ENSG00000145040
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	TMA7	0.0137455076428577	0.00475099371850111	44	263373	-0.00992175148064313	0	FALSE	ENSG00000232112
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	DALRD3	0.0134172387502665	0.0046375309430837	44	303932	0.0120880322385662	0	FALSE	ENSG00000178149
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	MAP4	0.0132964908721731	0.00459579567762464	44	618227	0.187965612355443	0	FALSE	ENSG00000047849
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	KLHDC8B	0.0131801176324415	0.0045555724610413	44	460042	0.107185620852683	0	FALSE	ENSG00000185909
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	ENSG00000290315	0.0129904619289116	0.00449001991256073	44	312789	0	0	TRUE	ENSG00000290315
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	NME6	0.0123020257283218	0.00425206900164692	44	405814	0.033752261823923	0	FALSE	ENSG00000172113
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	QARS1	0.011917981632622	0.00411932809940419	44	384376	0.000853167155475076	0	FALSE	ENSG00000172053
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	FBXW12	0.011604327414964	0.00401091673646344	44	306323	-0.0730843129005223	0	FALSE	ENSG00000164049
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	SPINK8	0.0113243037281305	0.00391412942152795	44	373838	-0.0369181589150426	0	FALSE	ENSG00000229453
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	C3orf62	0.0107499802746515	0.00371562041111071	44	557040	0.0336930761245435	0	FALSE	ENSG00000188315
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	CDC25A	0.0106858455814789	0.0036934529122945	44	519082	0.0120719823550113	0	FALSE	ENSG00000164045
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	ENSG00000290318	0.00954393556948303	0.00329876343009812	44	645620	0	0	TRUE	ENSG00000290318
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	CCDC71	0.00917647297847722	0.00317175375486362	44	450979	-0.115212474698998	0	FALSE	ENSG00000177352
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	ZNF589	0.00909555596739637	0.00314378562001159	44	408246	-0.145945388395167	0	FALSE	ENSG00000164048
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	IHO1	0.0084057636674461	0.00290536598726437	44	486872	-0.148266038733136	0	FALSE	ENSG00000173421
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	C3orf84	0.00803466651570919	0.00277710006339565	44	466078	-0.186488414152339	0	FALSE	ENSG00000236980
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	CAMP	0.00701265440425623	0.00242385206063687	44	482008	-0.259462782692747	0	FALSE	ENSG00000164047
chr3_47110418_50728316_1_rs12497850	3_47968509_49435961	RHOA	0.00575156808387678	0.00198797050993084	44	647583	-0.30281561317773	0	FALSE	ENSG00000067560
chr4_113832353_115023541_1_rs13117519	4_114059899_114669065	CAMK2D	0.721914624670544	0.858075996175542	2	0	0.47461409956371	0	FALSE	ENSG00000145349
chr4_113832353_115023541_1_rs13117519	4_114059899_114669065	ANK2	0.278085375329456	0.330535464032979	2	63688	0.0439178692651188	0	FALSE	ENSG00000145362
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	BST1	0.494562733911061	0.348527334340397	9	0	0.329204949076683	0	FALSE	ENSG00000109743
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	CD38	0.211678570987688	0.149173730701252	9	42550	0.628098849818106	0	FALSE	ENSG00000004468
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	FAM200B	0.0958214831217381	0.06752713820724	9	45278	0.114961891260599	0	FALSE	ENSG00000237765
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	FBXL5	0.0712488841413557	0.0502103817409343	9	54046	-0.0288004837956921	0	FALSE	ENSG00000118564
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	CC2D2A	0.0461145887767735	0.0324977876385299	9	134173	-0.0700338924908786	0	FALSE	ENSG00000048342
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	PROM1	0.0290146252334466	0.0204471329845837	9	227351	-0.22026826834819	0	FALSE	ENSG00000007062
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	C1QTNF7	0.0220898899631623	0.0155671463635151	9	289557	-0.32461837238575	0	FALSE	ENSG00000163145
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	FGFBP2	0.0161790132078574	0.0114016442383358	9	224520	-0.578192183441447	0	FALSE	ENSG00000137441
chr4_14936168_16340781_1_rs4698412	4_15430146_16037882	FGFBP1	0.0132902106569177	0.00936585265219525	9	199852	-0.726673932431822	0	FALSE	ENSG00000137440
chr4_169708954_171146968_1_rs62333164	4_170262784_170883157	CLCN3	0.644273255979409	0.905007662180637	3	0	1.18134629482743	0	FALSE	ENSG00000109572
chr4_169708954_171146968_1_rs62333164	4_170262784_170883157	NEK1	0.207976517823329	0.292143652459441	3	49374	0.307571258275495	0	FALSE	ENSG00000137601
chr4_169708954_171146968_1_rs62333164	4_170262784_170883157	HPF1	0.147750226197262	0.207544059227127	3	67464	0.114172249479247	0	FALSE	ENSG00000056050
chr4_17207449_18535250_1_rs34025766	4_17574089_18333488	LCORL	0.691540416957087	0.554890673036639	6	0	0.540178680552181	0	FALSE	ENSG00000178177
chr4_17207449_18535250_1_rs34025766	4_17574089_18333488	NCAPG	0.0783955264219256	0.0629044165064662	6	122323	0.0256210500093536	0	FALSE	ENSG00000109805
chr4_17207449_18535250_1_rs34025766	4_17574089_18333488	FAM184B	0.0725386023020783	0.0582048320901467	6	185567	0.0821603124026922	0	FALSE	ENSG00000047662
chr4_17207449_18535250_1_rs34025766	4_17574089_18333488	DCAF16	0.0668306575419749	0.0536247884196315	6	156430	-0.0132059940576108	0	FALSE	ENSG00000163257
chr4_17207449_18535250_1_rs34025766	4_17574089_18333488	MED28	0.0564255552492252	0.045275754765685	6	333083	0.0729268366417387	0	FALSE	ENSG00000118579
chr4_17207449_18535250_1_rs34025766	4_17574089_18333488	LAP3	0.0342692415277087	0.0274975721295339	6	359216	-0.216994431452325	0	FALSE	ENSG00000002549
chr4_197196_1812394_1_rs873786	4_544781_1244210	GAK	0.334699736364846	0.290313259680235	16	0	0.563101449361655	0	FALSE	ENSG00000178950
chr4_197196_1812394_1_rs873786	4_544781_1244210	TMEM175	0.2266008499846	0.196549994690257	16	799	0.405990418308351	0	FALSE	ENSG00000127419
chr4_197196_1812394_1_rs873786	4_544781_1244210	IDUA	0.0748207059298167	0.064898297399265	16	55409	0.534548387742306	0	FALSE	ENSG00000127415
chr4_197196_1812394_1_rs873786	4_544781_1244210	DGKQ	0.0733335923718297	0.0636083986105093	16	27299	0.345168207661335	0	FALSE	ENSG00000145214
chr4_197196_1812394_1_rs873786	4_544781_1244210	FGFRL1	0.0404614411034623	0.0350956143129479	16	78348	0.235554846969488	0	FALSE	ENSG00000127418
chr4_197196_1812394_1_rs873786	4_544781_1244210	PCGF3	0.0376420979871944	0.0326501606680471	16	161499	0.374325478104925	0	FALSE	ENSG00000185619
chr4_197196_1812394_1_rs873786	4_544781_1244210	SLC26A1	0.037544163336791	0.0325652137006456	16	47485	0.0631695823086471	0	FALSE	ENSG00000145217
chr4_197196_1812394_1_rs873786	4_544781_1244210	CPLX1	0.0298843144902102	0.0259211819142426	16	105459	0.123944955374091	0	FALSE	ENSG00000168993
chr4_197196_1812394_1_rs873786	4_544781_1244210	ATP5ME	0.0227886375769783	0.019766503943201	16	257257	0.184918587906175	0	FALSE	ENSG00000169020
chr4_197196_1812394_1_rs873786	4_544781_1244210	RNF212	0.0214612987913334	0.0186151912659167	16	124662	-0.0360380475988527	0	FALSE	ENSG00000178222
chr4_197196_1812394_1_rs873786	4_544781_1244210	CTBP1	0.0199836390512813	0.0173334925693717	16	279857	0.12637236055937	0	FALSE	ENSG00000159692
chr4_197196_1812394_1_rs873786	4_544781_1244210	PDE6B	0.0179991903986912	0.0156122131824842	16	260805	0.0448123145519243	0	FALSE	ENSG00000133256
chr4_197196_1812394_1_rs873786	4_544781_1244210	SLC49A3	0.0179302959663074	0.0155524552410636	16	242316	0.0237377859871484	0	FALSE	ENSG00000169026
chr4_197196_1812394_1_rs873786	4_544781_1244210	MYL5	0.0170555877920977	0.0147937471999944	16	249559	0.000880710053346503	0	FALSE	ENSG00000215375
chr4_197196_1812394_1_rs873786	4_544781_1244210	TMEM271	0.0146786404073693	0.0127320206183018	16	355292	0	0	TRUE	ENSG00000273238
chr4_197196_1812394_1_rs873786	4_544781_1244210	SPON2	0.0131158084471912	0.0113764448846024	16	235344	-0.173187351645785	0	FALSE	ENSG00000159674
chr4_197196_1812394_2_rs34311866	4_651947_1251947	TMEM175	0.604287162219078	0.999008570322687	15	0	0.405990418308351	1	FALSE	ENSG00000127419
chr4_197196_1812394_2_rs34311866	4_651947_1251947	DGKQ	0.117738900816436	0.194646152243343	15	728	0.345168207661335	0	FALSE	ENSG00000145214
chr4_197196_1812394_2_rs34311866	4_651947_1251947	GAK	0.0587863156821839	0.0971856376503751	15	25786	0.563101449361655	0	FALSE	ENSG00000178950
chr4_197196_1812394_2_rs34311866	4_651947_1251947	IDUA	0.053985635081193	0.0892491442683874	15	28838	0.534548387742306	0	FALSE	ENSG00000127415
chr4_197196_1812394_2_rs34311866	4_651947_1251947	SLC26A1	0.0292644025577093	0.0483799603704402	15	20914	0.0631695823086471	0	FALSE	ENSG00000145217
chr4_197196_1812394_2_rs34311866	4_651947_1251947	FGFRL1	0.0269105048519981	0.0444884926565922	15	51777	0.235554846969488	0	FALSE	ENSG00000127418
chr4_197196_1812394_2_rs34311866	4_651947_1251947	PCGF3	0.0198945674966994	0.032889733018787	15	188070	0.374325478104925	0	FALSE	ENSG00000185619
chr4_197196_1812394_2_rs34311866	4_651947_1251947	CPLX1	0.0153320275522218	0.0253469341775297	15	132030	0.123944955374091	0	FALSE	ENSG00000168993
chr4_197196_1812394_2_rs34311866	4_651947_1251947	RNF212	0.0133538753493655	0.0220766495717818	15	98091	-0.0360380475988527	0	FALSE	ENSG00000178222
chr4_197196_1812394_2_rs34311866	4_651947_1251947	ATP5ME	0.0123188418731619	0.0203655304583106	15	283828	0.184918587906175	0	FALSE	ENSG00000169020
chr4_197196_1812394_2_rs34311866	4_651947_1251947	CTBP1	0.0117370188823927	0.0194036596946579	15	253286	0.12637236055937	0	FALSE	ENSG00000159692
chr4_197196_1812394_2_rs34311866	4_651947_1251947	PDE6B	0.00973624885917708	0.0160959832696001	15	287376	0.0448123145519243	0	FALSE	ENSG00000133256
chr4_197196_1812394_2_rs34311866	4_651947_1251947	SLC49A3	0.00967053847020084	0.0159873507421351	15	268887	0.0237377859871484	0	FALSE	ENSG00000169026
chr4_197196_1812394_2_rs34311866	4_651947_1251947	MYL5	0.00921002961467484	0.0152260367143961	15	276130	0.000880710053346503	0	FALSE	ENSG00000215375
chr4_197196_1812394_2_rs34311866	4_651947_1251947	SPON2	0.00777393069350777	0.0128518755212167	15	208773	-0.173187351645785	0	FALSE	ENSG00000159674
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	SCARB2	0.60516592693047	0.515728008197719	14	0	1.04541557579575	0	FALSE	ENSG00000138760
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	NUP54	0.0607762033274352	0.051794043407006	14	31430	0.159920394993698	0	FALSE	ENSG00000138750
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	FAM47E	0.058622527730419	0.0499586611150997	14	34125	0.157623702449864	0	FALSE	ENSG00000189157
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	ART3	0.0539295138312459	0.0459592312018177	14	65867	0.269997148800934	0	FALSE	ENSG00000156219
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	FAM47E-STBD1	0.0337033307493749	0.0287222906371613	14	71806	0	0	TRUE	ENSG00000272414
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	SHROOM3	0.0321208126339631	0.0273736540413473	14	255314	0.292550098641478	0	FALSE	ENSG00000138771
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	STBD1	0.02665155621648	0.0227127030641201	14	126818	0	0	TRUE	ENSG00000118804
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	CCDC158	0.0260974907951906	0.0222405233801412	14	133082	-0.000604564901798527	0	FALSE	ENSG00000163749
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	SDAD1	0.0259542017492412	0.0221184111279877	14	188953	0.0851813140402358	0	FALSE	ENSG00000198301
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	NAAA	0.0251187722972171	0.0214064504109205	14	238902	0.124935057295878	0	FALSE	ENSG00000138744
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	PPEF2	0.0173999463634251	0.0148283954555614	14	277344	-0.0605546667819306	0	FALSE	ENSG00000156194
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	CXCL10	0.0120546037568247	0.0102730449757034	14	156418	-0.428638445394618	0	FALSE	ENSG00000169245
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	CXCL11	0.0119874266883804	0.0102157960557567	14	138500	-0.462942941815847	0	FALSE	ENSG00000169248
chr4_76446180_77939979_1_rs3816248	4_76797373_77414936	CXCL9	0.0104176869303333	0.00887804929444661	14	172406	-0.491983785730614	0	FALSE	ENSG00000138755
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	SCARB2	0.53114774226895	0.536662263724232	13	0	1.04541557579575	0	FALSE	ENSG00000138760
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	FAM47E	0.186877863073235	0.188818080273504	13	323	0.157623702449864	0	FALSE	ENSG00000189157
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	ART3	0.041690942300632	0.0421237890916691	13	99669	0.269997148800934	0	FALSE	ENSG00000156219
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	NUP54	0.0414964381494294	0.0419272655450525	13	65232	0.159920394993698	0	FALSE	ENSG00000138750
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	FAM47E-STBD1	0.0399042185634154	0.0403185150988468	13	38004	0	0	TRUE	ENSG00000272414
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	SHROOM3	0.0311720748853893	0.0314957119115524	13	221512	0.292550098641478	0	FALSE	ENSG00000138771
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	STBD1	0.0277325207551076	0.0280204473874601	13	93016	0	0	TRUE	ENSG00000118804
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	CCDC158	0.0269713448955896	0.0272513687915195	13	99280	-0.000604564901798527	0	FALSE	ENSG00000163749
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	SDAD1	0.0221901086860434	0.022420492477042	13	222755	0.0851813140402358	0	FALSE	ENSG00000198301
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	NAAA	0.0217653627030467	0.0219913366648209	13	272704	0.124935057295878	0	FALSE	ENSG00000138744
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	CXCL10	0.0101746635870129	0.0102802997333912	13	190220	-0.428638445394618	0	FALSE	ENSG00000169245
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	CXCL11	0.0100221701031491	0.0101262230203774	13	172302	-0.462942941815847	0	FALSE	ENSG00000169248
chr4_76446180_77939979_2_rs1465922	4_76833079_77442235	CXCL9	0.00885455002899986	0.00894648039455729	13	206208	-0.491983785730614	0	FALSE	ENSG00000138755
chr4_76446180_77939979_3_rs6854006	4_76885293_77496848	FAM47E	0.287583108318902	0.259280071525409	12	0	0.157623702449864	0.0246121637076226	FALSE	ENSG00000189157
